,0
1,袁ハジメイチコウハ、イキヲノンデ、クサムラチュウノコエノカタルフシギニキキイッテイタ
2,eaieiiouaiiooeuauauuooeoaauuiiiiiiueia
0,声は続けて言う
1,コエハツヅケテイウ
2,oeauueeiu
0,他でもない
1,タデモナイ
2,aeoai
0,自分は元来詩人として名を成す積りでいた
1,ジブンハガンライシジントシテナヲナスツモリデイタ
2,iuaanaiiioieaoauuoieia
0,しかも、業未だ成らざるに、この運命に立至った
1,シカモ、ワザイマダナラザルニ、コノウンメイニタチイタッタ
2,iaoaaiaaaaauioouneiiaiiaua
0,曾て作るところの詩数百篇、固より、まだ世に行われておらぬ
1,曾テツクルトコロノシスウヒャクヘン、モトヨリ、マダヨニオコナワレテオラヌ
2,oeuuuooooiuuaueoooiaaoiooaaeeoau
0,遺稿の所在も最早判らなくなっていよう
1,イコウノショザイモモハヤワカラナクナッテイヨウ
2,iouooaiooaaaaaauaueiou
0,ところで、その中、今も尚記誦せるものが数十ある
1,トコロデ、ソノナカ、イマモナオキショウセルモノガスウジュウアル
2,oooeooaaiaoaoioueuooauuuuau
0,これを我が為に伝録して戴きたいのだ
1,コレヲワガタメニツテロクシテイタダキタイノダ
2,oeoaaaeiueouieiaaiaioa
0,何も、これに仍って一人前の詩人面をしたいのではない
1,ナニモ、コレニ仍ッテイチニンマエノシジンメンヲシタイノデハナイ
2,aiooeioueiiinaeoiieoiaioeaai
0,作の巧拙は知らず、とにかく、産を破り心を狂わせてまで自分が生涯それに執着したところのものを、一部なりとも後代に伝えないでは、死んでも死に切れないのだ
1,サクノコウセツハシラズ、トニカク、サンヲヤブリシンヲクルワセテマデジブンガショウガイソレニシュウチャクシタトコロノモノヲ、イチブナリトモコウダイニツタエナイデハ、シンデモシニキレナイノダ
2,auooueuaiauoiauaoauiiouuaeeaeiuaouaioeiuuauiaoooooooiiuaiooouaiiuaeaieaieoiiieaioa
0,袁は部下に命じ、筆を執って叢中の声に随って書きとらせた
1,袁ハブカニメイジ、フデヲトッテクサムラチュウノコエニシタガッテカキトラセタ
2,eauaieiiueooueuauauuooeiiaaueaioaea
0,李徴の声は叢の中から朗々と響いた
1,リシルシノコエハクサムラノナカカラロウロウトヒビイタ
2,iiuiooeauauaoaaaaououoiiia
0,長短凡そ三十篇、格調高雅、意趣卓逸、一読して作者の才の非凡を思わせるものばかりである
1,チョウタンオヨソサンジュウヘン、カクチョウコウガ、イシュタクイッ、イチドクシテサクシャノサイノヒボンヲオモワセルモノバカリデアル
2,ouaoooauueauououaiuauiuiiouieauaoaioiooooaeuooaaieau
0,しかし、袁は感嘆しながらも漠然と次のように感じていた
1,シカシ、袁ハカンタンシナガラモバクゼントツギノヨウニカンジテイタ
2,iaieaanaiaaaoauenouioouianieia
0,成程、作者の素質が第一流に属するものであることは疑いない
1,ナリホド、サクシャノソシツガダイイチリュウニゾクスルモノデアルコトハウタガイナイ
2,aiooauaooiuaaiiiuuiouuuooeauooauaaiai
0,しかし、このままでは、第一流の作品となるのには、何処か（非常に微妙な点に於て）欠けるところがあるのではないか、と
1,シカシ、コノママデハ、ダイイチリュウノサクヒントナルノニハ、ドコカ（ヒジョウニビミョウナテンニ於テ）カケルトコロガアルノデハナイカ、ト
2,iaiooaaeaaiiiuuoauioauoiaooaiouiiouaeioeaeuoooaauoeaaiao
0,旧詩を吐き終った李徴の声は、突然調子を変え、自らを嘲るか如くに言った
1,キュウシヲハキオワッタリシルシノコエハ、トツゼンチョウシヲカエ、ミズカラヲアザケルカゴトクニイッタ
2,iuuioaioauaiiuiooeaoueouioaeiuaaoaaeuaoouiiua
0,羞しいことだが、今でも、こんなあさましい身と成り果てた今でも、己は、己の詩集が長安風流人士の机の上に置かれている様を、夢に見ることがあるのだ
1,羞シイコトダガ、イマデモ、コンナアサマシイミトナリハテタイマデモ、オノレハ、オノレノシシュウガナガヤスフウリュウジンシノツクエノジョウニオカレテイルサマヲ、ユメニミルコトガアルノダ
2,uuiiooaaiaeoonaaaaiiioaiaeaiaeoooeaooeoiuuaaaauuuuuiniouueoouioaeeiuaaoueiiuooaauoa
0,岩窟の中に横たわって見る夢にだよ
1,ガンクツノナカニヨコタワッテミルユメニダヨ
2,anuuoaaiooaaueiuueiao
0,嗤ってくれ
1,嗤ッテクレ
2,ieue
0,詩人に成りそこなって虎になった哀れな男を
1,シジンニナリソコナッテトラニナッタアワレナオトコヲ
2,iiiaiooaueoaiauaaaeaoooo
0,（袁は昔の青年李徴の自嘲癖を思出しながら、哀しく聞いていた
1,（袁ハムカシノセイネンスモモチョウノジチョウヘキヲオモイダシナガラ、カナシクキイテイタ
2,eauaioeieuooouoioueioooiaiaaaaaiuiieia
0,）そうだ
1,）ソウダ
2,oua
0,お笑い草ついでに、今の懐を即席の詩に述べて見ようか
1,オワライグサツイデニ、イマノフトコロヲソクセキノシニノベテミヨウカ
2,oaaiuauieiiaouoooooueioiioeeioua
0,この虎の中に、まだ、曾ての李徴が生きているしるしに
1,コノトラノナカニ、マダ、曾テノリチョウガイキテイルシルシニ
2,oooaoaaiaaoeoiouaiieiuiuii
0,袁は又下吏に命じてこれを書きとらせた
1,袁ハマタシモ吏ニメイジテコレヲカキトラセタ
2,eaaaioiieiieoeoaioaea
0,その詩に言う
1,ソノシニイウ
2,ooiiiu
0,偶因狂疾成殊類　災患相仍不可逃今日爪牙誰敢敵　当時声跡共相高我為異物蓬茅下　君已乗気勢豪此夕渓山対明月　不成長嘯但成時に、残月、光冷やかに、白露は地に滋く、樹間を渡る冷風は既に暁の近きを告げていた
1,グウインキョウシツナリコトルイ　ワザワイ患相仍フカ逃キョウソウガダレ敢敵　トウジコエアトドモショウダカワガタメイブツヨモギチガヤカ　キミヤメノリキイキオイエラ此夕ケイザンタイメイゲツ　フセイチョウ嘯但ナリトキニ、ザンゲツ、ヒカリヒヤヤカニ、シラツユハチニシゲルク、キカンヲワタルレイフウハスデニアカツキノチカキヲツゲテイタ
2,uuiiouiuaioouiaaaianououuaouiououaaeaneiouioeaoooouaaaaaeiuuooiiaaaiiaeoiiiioieaoeuueiaaieieuueiououaaaioiianeuiaiiaaaiiauuaiiieuuiaoaaueiuuaueiaauioiaioueeia
0,人々は最早、事の奇異を忘れ、粛然として、この詩人の薄倖を嘆じた
1,ヒトビトハモハヤ、コトノキイヲワスレ、シュクゼントシテ、コノシジンノハッコウヲ嘆ジタ
2,ioioaoaaoooiioaueuueoieooiioaouoaia
0,李徴の声は再び続ける
1,リシルシノコエハフタタビツヅケル
2,iiuiooeauaaiuueu
0,何故こんな運命になったか判らぬと、先刻は言ったが、しかし、考えように依れば、思い当ることが全然ないでもない
1,ナゼコンナウンメイニナッタカワカラヌト、センコクハイッタガ、シカシ、カンガエヨウニヨレバ、オモイアタルコトガゼンゼンナイデモナイ
2,aeonauneiiauaaaaauoenouaiuaaiaianaeouioeaooiaauooaeneaieoai
0,人間であった時、己は努めて人との交を避けた
1,ニンゲンデアッタトキ、オノレハツトメテヒトトノ交ヲサケタ
2,ineeauaoiooeauoeeioooouoaea
0,人々は己を倨傲だ、尊大だといった
1,ヒトビトハオノレヲキョゴウダ、ソンダイダトイッタ
2,ioioaooeoioouaonaiaoiua
0,実は、それが殆ど羞恥心に近いものであることを、人々は知らなかった
1,ジツハ、ソレガホトンドシュウチシンニチカイモノデアルコトヲ、ヒトビトハシラナカッタ
2,iuaoeaoonouuiiiiaiooeauoooioioaiaaaua
0,勿論、曾ての郷党の鬼才といわれた自分に、自尊心が無かったとは云わない
1,モチロン、曾テノキョウトウノキサイトイワレタジブンニ、ジソンシンガナカッタトハイワナイ
2,oiooeoiououoiaioiaeaiuiioniaaauaoaiaai
0,しかし、それは臆病な自尊心とでもいうべきものであった
1,シカシ、ソレハオクビョウナジソンシントデモイウベキモノデアッタ
2,iaioeaououaionioeoiueiooeaua
0,己は詩によって名を成そうと思いながら、進んで師に就いたり、求めて詩友と交って切磋琢磨に努めたりすることをしなかった
1,オノレハシニヨッテナヲナソウトオモイナガラ、ススンデシニツイタリ、モトメテシトモトカッテセッサタクマニツトメタリスルコトヲシナカッタ
2,ooeaiioeaoaouoooiaaauueiiuiaiooeeioooaueeaauaiuoeaiuuoooiaaua
0,かといって、又、己は俗物の間に伍することも潔しとしなかった
1,カトイッテ、マタ、オノレハゾクブツノマニゴスルコトモイサギヨシトシナカッタ
2,aoiueaaooeaouuuoaiouuoooiaioioiaaua
0,共に、我が臆病な自尊心と、尊大な羞恥心との所為である
1,トモニ、ワガオクビョウナジソンシント、ソンダイナシュウチシントノセイデアル
2,ooiaaououaionioonaiauuiiooeieau
0,己の珠に非ざることを惧れるが故に、敢て刻苦して磨こうともせず、又、己の珠なるべきを半ば信ずるが故に、碌々として瓦に伍することも出来なかった
1,オノレノタマニヒザルコトヲ惧レルガユエニ、敢テコックシテミガコウトモセズ、マタ、オノレノタマナルベキヲナカバシンズルガユエニ、ロクロクトシテカワラニゴスルコトモデキナカッタ
2,ooeoaaiiauoooueuaueiaeouieiaouooeuaaooeoaaaueioaaainuuaueiououoieaaaiouuoooeiaaua
0,己は次第に世と離れ、人と遠ざかり、憤悶と慙恚とによって益々己の内なる臆病な自尊心を飼いふとらせる結果になった
1,オノレハシダイニヨトハナレ、ヒトトトオザカリ、イキドオモダエト慙恚トニヨッテマスマスオノレノウチナルオクビョウナジソンシンヲカイフトラセルケッカニナッタ
2,ooeaiaiiooaaeiooooaaiiioooaeoaioioeauauooeouiauououaionioaiuoaeueaiaua
0,人間は誰でも猛獣使であり、その猛獣に当るのが、各人の性情だという
1,ニンゲンハダレデモモウジュウシデアリ、ソノモウジュウニアタルノガ、カクジンノセイジョウダトイウ
2,ineaaeeoouuuieaiooouuuiaauoaauioeiouaoiu
0,己の場合、この尊大な羞恥心が猛獣だった
1,オノレノバアイ、コノソンダイナシュウチシンガモウジュウダッタ
2,ooeoaaiooonaiauuiiaouuuaua
0,虎だったのだ
1,トラダッタノダ
2,oaauaoa
0,これが己を損い、妻子を苦しめ、友人を傷つけ、果ては、己の外形をかくの如く、内心にふさわしいものに変えて了ったのだ
1,コレガオノレヲソコナイ、サイシヲクルシメ、ユウジンヲキズツケ、ハテハ、オノレノガイケイヲカクノゴトク、ナイシンニフサワシイモノニカエテリョウッタノダ
2,oeaooeoooaiaiiouuieuuioiuueaeaooeoaieioauooouaiiiuaaiiooiaeeouuaoa
0,今思えば、全く、己は、己の有っていた僅かばかりの才能を空費して了った訳だ
1,イマオモエバ、マッタク、オノレハ、オノレノアッテイタワズカバカリノサイノウヲクウヒシテリョウッタワケダ
2,iaooeaaauooeaooeoaueiaauaaaioaiououuiieouuaaea
0,人生は何事をも為さぬには余りに長いが、何事かを為すには余りに短いなどと口先ばかりの警句を弄しながら、事実は、才能の不足を暴露するかも知れないとの卑怯な危惧と、刻苦を厭う怠惰とが己の凡てだったのだ
1,ジンセイハナニゴトヲモナサヌニハアマリニナガイガ、ナニゴトカヲナスニハアマリニミジカイナドトクチサキバカリノケイクヲロウシナガラ、ジジツハ、サイノウノフソクヲバクロスルカモシレナイトノヒキョウナキグト、コックヲイトウタイダトガオノレノスベテダッタノダ
2,ineiaaiooooaauiaaaiiaaiaaiooaoauiaaaiiiiaiaoouiaiaaioeiuoouiaaaiiuaaiouououoauouuaoieaiooiiouaiuoouoiouaiaoaooeoueeauaoa
0,己よりも遥かに乏しい才能でありながら、それを専一に磨いたがために、堂々たる詩家となった者が幾らでもいるのだ
1,オノレヨリモハルカニトボシイサイノウデアリナガラ、ソレヲセンイツニミガイタガタメニ、ドウドウタルシカトナッタモノガイクラデモイルノダ
2,ooeoioauaiooiiaioueaiaaaoeoeniuiiaiaaaeiououauiaoauaooaiuaeoiuoa
0,虎と成り果てた今、己は漸くそれに気が付いた
1,トラトナリハテタイマ、オノレハヨウヤクソレニキガツイタ
2,oaoaiaeaiaooeaouauoeiiauia
0,それを思うと、己は今も胸を灼かれるような悔を感じる
1,ソレヲオモウト、オノレハイマモムネヲヤカレルヨウナ悔ヲカンジル
2,oeooouoooeaiaoueoaaeuouaaioaniu
0,己には最早人間としての生活は出来ない
1,オノレニハモハヤニンゲントシテノセイカツハデキナイ
2,ooeiaoaaineoieoeiauaeiai
0,たとえ、今、己が頭の中で、どんな優れた詩を作ったにしたところで、どういう手段で発表できよう
1,タトエ、イマ、オノレガアタマノナカデ、ドンナスグレタシヲツクッタニシタトコロデ、ドウイウシュダンデハッピョウデキヨウ
2,aoeiaooeaaaaoaaeonauueaiouuuaiiaoooeouiuuaeaoueiou
0,まして、己の頭は日毎に虎に近づいて行く
1,マシテ、オノレノアタマハヒゴトニトラニチカヅイテイク
2,aieooeoaaaaiooioaiiauieiu
0,どうすればいいのだ
1,ドウスレバイイノダ
2,ouueaiioa
0,己の空費された過去は？　己は堪らなくなる
1,オノレノクウヒサレタカコハ？　オノレハタマラナクナル
2,ooeouuiaeaaoaooeaaaaauau
0,そういう時、己は、向うの山の頂の巖に上り、空谷に向って吼える
1,ソウイウトキ、オノレハ、ムコウノヤマノイタダキノイワニノボリ、クウコクニムカッテホエル
2,ouiuoiooeauouoaaoiaaioiaiooiuuouiuaueoeu
0,この胸を灼く悲しみを誰かに訴えたいのだ
1,コノムネヲヤクカナシミヲダレカニウッタエタイノダ
2,ooueoauaaiioaeaiuaeaioa
0,己は昨夕も、彼処で月に向って咆えた
1,オノレハサクユウモ、アソコデツキニムカッテ咆エタ
2,ooeaauuuoaooeuiiuaueouea
0,誰かにこの苦しみが分って貰えないかと
1,ダレカニコノクルシミガワカッテモラエナイカト
2,aeaioouuiiaaaueoaeaiao
0,しかし、獣どもは己の声を聞いて、唯、懼れ、ひれ伏すばかり
1,シカシ、シシドモハオノレノコエヲキイテ、タダ、懼レ、ヒレフスバカリ
2,iaiiiooaooeooeoiieaaueieuuaai
0,山も樹も月も露も、一匹の虎が怒り狂って、哮っているとしか考えない
1,ヤマモキモツキモアラワモ、イチヒキノトラガイカリクルッテ、タケッテイルトシカカンガエナイ
2,aaoiouioaaaoiiiiooaaiaiuuueaeueiuoiaanaeai
0,天に躍り地に伏して嘆いても、誰一人己の気持を分ってくれる者はない
1,テンニオドリチニフシテナゲイテモ、ダレイチニンオノレノキモチヲワカッテクレルモノハナイ
2,eiooiiiuieaeieoaeiiiooeoioioaaueueuooaai
0,ちょうど、人間だった頃、己の傷つき易い内心を誰も理解してくれなかったように
1,チョウド、ニンゲンダッタコロ、オノレノキズツキヤスイナイシンヲダレモリカイシテクレナカッタヨウニ
2,ouoineauaooooeoiuuiauiaiioaeoiaiieueaauaoui
0,己の毛皮の濡れたのは、夜露のためばかりではない
1,オノレノケガワノヌレタノハ、ヨツユノタメバカリデハナイ
2,ooeoeaaoueaoaouuoaeaaieaai
0,漸く四辺の暗さが薄らいで来た
1,ヨウヤクヨンヘンノクラサガウスライデキタ
2,ouauoeouaaauuaieia
0,木の間を伝って、何処からか、暁角が哀しげに響き始めた
1,コノマヲツタッテ、ドコカラカ、アカツキカクガカナシゲニヒビキハジメタ
2,ooaouaueooaaaaauiauaaaieiiiiaiea
0,最早、別れを告げねばならぬ
1,モハヤ、ワカレヲツゲネバナラヌ
2,oaaaaeoueeaaau
0,酔わねばならぬ時が、（虎に還らねばならぬ時が）近づいたから、と、李徴の声が言った
1,ヨワネバナラヌトキガ、（トラニカエラネバナラヌトキガ）チカヅイタカラ、ト、リシルシノコエガイッタ
2,oaeaaauoiaoaiaeaeaaauoiaiauiaaaoiiuiooeaiua
0,だが、お別れする前にもう一つ頼みがある
1,ダガ、オワカレスルマエニモウヒトツダノミガアル
2,aaoaaeuuaeiouiouaoiaau
0,それは我が妻子のことだ
1,ソレハワガサイシノコトダ
2,oeaaaaiioooa
0,彼等は未だ略にいる
1,カレラハイマダリャクニイル
2,aeaaiaaauiiu
0,固より、己の運命に就いては知る筈がない
1,モトヨリ、オノレノウンメイニツイテハシルハズガナイ
2,oooiooeouneiiuieaiuauaai
0,君が南から帰ったら、己は既に死んだと彼等に告げて貰えないだろうか
1,キミガミナミカラカエッタラ、オノレハスデニシンダトカレラニツゲテモラエナイダロウカ
2,iiaiaiaaaeuaaooeaueiiaoaeaiueeoaeaiaoua
0,決して今日のことだけは明かさないで欲しい
1,ケッシテキョウノコトダケハアカサナイデホシイ
2,eieiouoooaeaaaaaieoii
0,厚かましいお願だが、彼等の孤弱を憐れんで、今後とも道塗に飢凍することのないように計らって戴けるならば、自分にとって、恩倖、これに過ぎたるは莫い
1,アツカマシイオネガイダガ、カレラノコジャクヲアワレンデ、コンゴトモミチヌリニカツエコオスルコトノナイヨウニハカラッテイタダケルナラバ、ジブンニトッテ、オン倖、コレニスギタルハ莫イ
2,auaaiioeaiaaaeaooauoaaeeonoooiiuiiaueoouuoooaiouiaaaueiaaeuaaaiuioeoouoeiuiauaaui
0,言終って、叢中から慟哭の声が聞えた
1,ゲンオワッテ、クサムラチュウカラドウコクノコエガキコエタ
2,eoaueuauauuaaououooeaioea
0,袁もまた涙を泛べ、欣んで李徴の意に副いたい旨を答えた
1,袁モマタナミダヲ泛ベ、欣ンデリシルシノイニフクイタイムネヲコタエタ
2,eoaaaiaoaeineiiuioiiuuiaiueooaea
0,李徴の声はしかし忽ち又先刻の自嘲的な調子に戻って、言った
1,リシルシノコエハシカシタチマチマタセンコクノジチョウテキナチョウシニモドッテ、イッタ
2,iiuiooeaiaiaiaiaaenouoioueiaouiiooueiua
0,本当は、先ず、この事の方を先にお願いすべきだったのだ、己が人間だったなら
1,ホントウハ、マズ、コノコトノホウヲサキニオネガイスベキダッタノダ、オノレガニンゲンダッタナラ
2,onouaauoooooouoaiioeaiueiauaoaooeaineauaaa
0,飢え凍えようとする妻子のことよりも、己の乏しい詩業の方を気にかけているような男だから、こんな獣に身を堕すのだ
1,ウエコゴエヨウトスルサイシノコトヨリモ、オノレノトボシイシギョウノホウヲキニカケテイルヨウナオトコダカラ、コンナジュウニミヲダスノダ
2,ueooeououuaiiooooioooeoooiiiouoouoiiaeeiuouaoooaaaonauuiioauoa
0,そうして、附加えて言うことに、袁が嶺南からの帰途には決してこの途を通らないで欲しい、その時には自分が酔っていて故人を認めずに襲いかかるかも知れないから
1,ソウシテ、フカエテイウコトニ、袁ガミネミナミカラノキトニハケッシテコノトヲトオラナイデホシイ、ソノトキニハジブンガヨッテイテコジンヲミトメズニオソイカカルカモシレナイカラ
2,ouieuaeeiuooieaieiaiaaoioiaeieooooooaaieoiioooiiaiuaoueieoioioeuiooiaauaoieaiaa
0,又、今別れてから、前方百歩の所にある、あの丘に上ったら、此方を振りかえって見て貰いたい
1,マタ、イマワカレテカラ、ゼンポウヒャクホノトコロニアル、アノオカニノボッタラ、此方ヲフリカエッテミテモライタイ
2,aaiaaaeeaaenouauoooooiauaooaioouaaooaaouiaeeieoaiai
0,自分は今の姿をもう一度お目に掛けよう
1,ジブンハイマノスガタヲモウイチドオメニカケヨウ
2,iuaiaouaaoouiiooeiaeou
0,勇に誇ろうとしてではない
1,ユウニホコロウトシテデハナイ
2,uuiooouoieeaai
0,我が醜悪な姿を示して、以て、再び此処を過ぎて自分に会おうとの気持を君に起させない為であると
1,ワガシュウアクナスガタヲシメシテ、モッテ、フタタビココラヲスギテジブンニアオウトノキモチヲキミニオコサセナイタメデアルト
2,aauuauauaaoieieoeuaaiooaouieiuiaouooioioiiiooaeaiaeeauo
0,袁は叢に向って、懇ろに別れの言葉を述べ、馬に上った
1,袁ハクサムラニムカッテ、ネンゴロニワカレノコトバヲノベ、ウマニノボッタ
2,eauauaiuaueenooiaaeoooaooeuaiooua
0,叢の中からは、又、堪え得ざるが如き悲泣の声が洩れた
1,クサムラノナカカラハ、マタ、コタエエザルガゴトキ悲泣ノコエガモレタ
2,uauaoaaaaaaaoaeeauaooiiuuooeaoea
0,袁も幾度か叢を振返りながら、涙の中に出発した
1,袁モイクドカクサムラヲフリカエリナガラ、ナミダノナカニシュッパツシタ
2,eoiuoauauaouiaeiaaaaiaoaaiuauia
0,一行が丘の上についた時、彼等は、言われた通りに振返って、先程の林間の草地を眺めた
1,イッコウガオカノジョウニツイタトキ、カレラハ、イワレタトオリニフリカエッテ、サキホドノリンカンノクサチヲナガメタ
2,iouaoaoouiuiaoiaeaaiaeaooiiuiaeueaioooinaouaioaaea
0,忽ち、一匹の虎が草の茂みから道の上に躍り出たのを彼等は見た
1,タチマチ、イチヒキノトラガクサノシゲミカラミチノジョウニオドリデタノヲカレラハミタ
2,aiaiiiiiooaauaoieiaaiioouiooieaooaeaaia
0,虎は、既に白く光を失った月を仰いで、二声三声咆哮したかと思うと、又、元の叢に躍り入って、再びその姿を見なかった
1,トラハ、スデニシロクヒカリヲウシナッタツキヲアオイデ、ニコエサンコエホウコウシタカトオモウト、マタ、モトノクサムラニオドリハイッテ、フタタビソノスガタヲミナカッタ
2,oaaueiiouiaiouiauauioaoieioeaoeououiaaooouoaaooouauaiooiaiueuaaioouaaoiaaua
